zip,city,state,county,lat,lng,type
40741,London,KY,Laurel County,37.1549,-84.0961,STANDARD
40744,London,KY,Laurel County,37.0995,-84.1131,STANDARD
40759,Rockholds,KY,Whitley County,36.8242,-84.104,STANDARD
40763,Siler,KY,Whitley County,36.7025,-83.955,STANDARD
40769,Williamsburg,KY,Whitley County,36.747,-84.1394,STANDARD
40771,Woodbine,KY,Knox County,36.8586,-84.0347,STANDARD
40806,Baxter,KY,Harlan County,36.8749,-83.3141,STANDARD
40808,Big Laurel,KY,Leslie County,36.9798,-83.2171,STANDARD
40810,Bledsoe,KY,Harlan County,36.934,-83.3242,STANDARD
40813,Calvin,KY,Bell County,36.7223,-83.6221,STANDARD
40815,Cawood,KY,Harlan County,36.7812,-83.2914,STANDARD
40816,Chappell,KY,Leslie County,37.0098,-83.3494,STANDARD
40818,Coalgood,KY,Harlan County,36.8106,-83.2354,STANDARD
40819,Coldiron,KY,Harlan County,36.8201,-83.4707,STANDARD
40820,Cranks,KY,Harlan County,36.7558,-83.1838,STANDARD
40823,Cumberland,KY,Harlan County,36.9711,-82.9771,STANDARD
40826,Eolia,KY,Letcher County,37.0618,-82.7706,STANDARD
40827,Essie,KY,Leslie County,37.0547,-83.4561,STANDARD
40828,Evarts,KY,Harlan County,36.8398,-83.2233,STANDARD
40830,Gulston,KY,Harlan County,36.7646,-83.3211,STANDARD
40831,Harlan,KY,Harlan County,36.7596,-83.3499,STANDARD
40840,Helton,KY,Leslie County,36.954,-83.3907,STANDARD
40843,Holmes Mill,KY,Harlan County,36.8757,-82.9943,STANDARD
40845,Hulen,KY,Bell County,36.7500,-83.5579,STANDARD
40856,Miracle,KY,Bell County,36.7606,-83.5841,STANDARD
40858,Mozelle,KY,Leslie County,37.0037,-83.4135,STANDARD
40862,Partridge,KY,Letcher County,37.0129,-82.8795,STANDARD
40863,Pathfork,KY,Harlan County,36.7521,-83.4629,STANDARD
40865,Putney,KY,Harlan County,36.9039,-83.2381,STANDARD
40868,Stinnett,KY,Leslie County,37.0883,-83.3907,STANDARD
40870,Totz,KY,Harlan County,36.9448,-83.1177,STANDARD
40873,Wallins Creek,KY,Harlan County,36.8165,-83.419,STANDARD
40874,Warbranch,KY,Leslie County,36.984,-83.4667,STANDARD
40902,Arjay,KY,Bell County,36.8283,-83.6415,STANDARD
40903,Artemus,KY,Knox County,36.8388,-83.8329,STANDARD
40906,Barbourville,KY,Knox County,36.8665,-83.8888,STANDARD
40913,Beverly,KY,Clay County,36.9442,-83.556,STANDARD
40914,Big Creek,KY,Clay County,37.1623,-83.5688,STANDARD
40915,Bimble,KY,Knox County,36.8868,-83.8282,STANDARD
40921,Bryants Store,KY,Knox County,36.7607,-83.9234,STANDARD
40923,Cannon,KY,Knox County,36.9195,-83.851,STANDARD
40927,Closplint,KY,Harlan County,36.8713,-83.0414,STANDARD
40935,Flat Lick,KY,Knox County,36.829,-83.7702,STANDARD
40939,Fourmile,KY,Bell County,36.7934,-83.7419,STANDARD
40940,Frakes,KY,Whitley County,36.607,-83.9484,STANDARD
40943,Girdler,KY,Knox County,36.9691,-83.8539,STANDARD
40946,Green Road,KY,Knox County,37.0088,-83.8636,STANDARD
40949,Heidrick,KY,Knox County,36.8904,-83.8716,STANDARD
40953,Hinkle,KY,Knox County,36.9362,-83.8045,STANDARD
40958,Kettle Island,KY,Bell County,36.8093,-83.5892,STANDARD
40962,Manchester,KY,Clay County,37.1511,-83.7793,STANDARD
40964,Mary Alice,KY,Harlan County,36.7843,-83.3299,STANDARD
40965,Middlesboro,KY,Bell County,36.6172,-83.7231,STANDARD
40972,Oneida,KY,Clay County,37.2695,-83.6491,STANDARD
40977,Pineville,KY,Bell County,36.7159,-83.7668,STANDARD
40979,Roark,KY,Leslie County,37.0226,-83.5152,STANDARD
40982,Scalf,KY,Knox County,36.9327,-83.6901,STANDARD
40983,Sextons Creek,KY,Clay County,37.333,-83.7666,STANDARD
40988,Stoney Fork,KY,Bell County,36.8323,-83.5346,STANDARD
40995,Trosper,KY,Knox County,36.761,-83.8155,STANDARD
40997,Walker,KY,Knox County,36.8911,-83.6616,STANDARD
41001,Alexandria,KY,Campbell County,38.9406,-84.3943,STANDARD
41002,Augusta,KY,Bracken County,38.763,-83.9954,STANDARD
41003,Berry,KY,Harrison County,38.516,-84.3611,STANDARD
41004,Brooksville,KY,Bracken County,38.6644,-84.0786,STANDARD
41005,Burlington,KY,Boone County,39.015,-84.7736,STANDARD
41006,Butler,KY,Pendleton County,38.8013,-84.3446,STANDARD
41007,California,KY,Campbell County,38.9056,-84.3171,STANDARD
41008,Carrollton,KY,Carroll County,38.6696,-85.173,STANDARD
41010,Corinth,KY,Grant County,38.5302,-84.5846,STANDARD
41011,Covington,KY,Kenton County,39.0708,-84.5212,STANDARD
41014,Covington,KY,Kenton County,39.0642,-84.5118,STANDARD
41015,Latonia,KY,Kenton County,39.0217,-84.4989,STANDARD
41016,Covington,KY,Kenton County,39.0873,-84.549,STANDARD
41017,Ft Mitchell,KY,Kenton County,39.0241,-84.5627,STANDARD
41018,Erlanger,KY,Kenton County,39.0082,-84.5977,STANDARD
41030,Crittenden,KY,Grant County,38.7741,-84.5982,STANDARD
41031,Cynthiana,KY,Harrison County,38.3964,-84.2949,STANDARD
41033,De Mossville,KY,Pendleton County,38.7531,-84.4572,STANDARD
41034,Dover,KY,Mason County,38.691,-83.8718,STANDARD
41035,Dry Ridge,KY,Grant County,38.7049,-84.6237,STANDARD
41039,Ewing,KY,Fleming County,38.4157,-83.8733,STANDARD
41040,Falmouth,KY,Pendleton County,38.6643,-84.3451,STANDARD
41041,Flemingsburg,KY,Fleming County,38.428,-83.708,STANDARD
41042,Florence,KY,Boone County,38.9941,-84.642,STANDARD
41043,Foster,KY,Bracken County,38.7506,-84.1566,STANDARD
41044,Germantown,KY,Bracken County,38.6357,-83.99,STANDARD
41045,Ghent,KY,Carroll County,38.7188,-85.0557,STANDARD
41046,Glencoe,KY,Gallatin County,38.7229,-84.8116,STANDARD
41048,Hebron,KY,Boone County,39.0755,-84.7007,STANDARD
41049,Hillsboro,KY,Fleming County,38.2929,-83.6697,STANDARD
41051,Independence,KY,Kenton County,38.9354,-84.5479,STANDARD
41052,Jonesville,KY,Grant County,38.6398,-84.7755,STANDARD
41055,Mayslick,KY,Mason County,38.5221,-83.8568,STANDARD
41056,Maysville,KY,Mason County,38.6207,-83.8067,STANDARD
41059,Melbourne,KY,Campbell County,39.0067,-84.3538,STANDARD
41063,Morning View,KY,Kenton County,38.8394,-84.5069,STANDARD
41064,Mount Olivet,KY,Robertson County,38.5218,-84.048,STANDARD
41071,Newport,KY,Campbell County,39.0563,-84.4787,STANDARD
41073,Bellevue,KY,Campbell County,39.1024,-84.4787,STANDARD
41074,Dayton,KY,Campbell County,39.1114,-84.4712,STANDARD
41075,Fort Thomas,KY,Campbell County,39.0786,-84.4523,STANDARD
41076,Newport,KY,Campbell County,39.0262,-84.4408,STANDARD
41080,Petersburg,KY,Boone County,39.0416,-84.8371,STANDARD
41083,Sanders,KY,Carroll County,38.661,-84.9732,STANDARD
41086,Sparta,KY,Gallatin County,38.7256,-84.8813,STANDARD
41091,Union,KY,Boone County,38.9435,-84.7274,STANDARD
41092,Verona,KY,Boone County,38.839,-84.6907,STANDARD
41093,Wallingford,KY,Fleming County,38.3374,-83.5625,STANDARD
41094,Walton,KY,Boone County,38.8875,-84.6328,STANDARD
41095,Warsaw,KY,Gallatin County,38.7807,-84.8496,STANDARD
41097,Williamstown,KY,Grant County,38.6292,-84.5744,STANDARD
41098,Worthville,KY,Owen County,38.6179,-85.0663,STANDARD
41101,Ashland,KY,Boyd County,38.4722,-82.6461,STANDARD
41102,Ashland,KY,Boyd County,38.4218,-82.7173,STANDARD
41121,Argillite,KY,Greenup County,38.4322,-82.8094,STANDARD
41124,Blaine,KY,Lawrence County,38.027,-82.8513,STANDARD
41129,Catlettsburg,KY,Boyd County,38.3799,-82.6321,STANDARD
41132,Denton,KY,Carter County,38.2597,-82.8562,STANDARD
41135,Emerson,KY,Lewis County,38.3563,-83.2877,STANDARD
41139,Flatwoods,KY,Greenup County,38.5188,-82.7212,STANDARD
41141,Garrison,KY,Lewis County,38.5869,-83.2,STANDARD
41143,Grayson,KY,Carter County,38.3326,-82.9485,STANDARD
41144,Greenup,KY,Greenup County,38.5368,-82.9191,STANDARD
41146,Hitchins,KY,Carter County,38.2766,-82.8982,STANDARD
41149,Isonville,KY,Elliott County,38.0462,-83.0506,STANDARD
41159,Martha,KY,Lawrence County,38.0152,-82.9558,STANDARD
41160,Mazie,KY,Lawrence County,38.027,-82.9724,STANDARD
41164,Olive Hill,KY,Carter County,38.3001,-83.1741,STANDARD
41166,Quincy,KY,Lewis County,38.6271,-83.1056,STANDARD
41168,Rush,KY,Boyd County,38.3089,-82.7476,STANDARD
41169,Russell,KY,Greenup County,38.5173,-82.6977,STANDARD
41171,Sandy Hook,KY,Elliott County,38.1316,-83.0797,STANDARD
41174,South Portsmouth,KY,Greenup County,38.7087,-83.0162,STANDARD
41175,South Shore,KY,Greenup County,38.7148,-82.9366,STANDARD
41179,Vanceburg,KY,Lewis County,38.4699,-83.2702,STANDARD
41180,Webbville,KY,Lawrence County,38.1634,-82.7897,STANDARD
41183,Worthington,KY,Greenup County,38.5511,-82.7396,STANDARD
41189,Tollesboro,KY,Lewis County,38.5723,-83.5605,STANDARD
41201,Adams,KY,Lawrence County,38.0741,-82.7447,STANDARD
41203,Beauty,KY,Martin County,37.8401,-82.439,STANDARD
41204,Boons Camp,KY,Johnson County,37.8239,-82.6767,STANDARD
41214,Debord,KY,Martin County,37.8265,-82.5513,STANDARD
41216,East Point,KY,Floyd County,37.7579,-82.8182,STANDARD
41219,Flatgap,KY,Johnson County,37.9231,-82.9221,STANDARD
41222,Hagerhill,KY,Johnson County,37.7805,-82.8416,STANDARD
41224,Inez,KY,Martin County,37.8754,-82.5337,STANDARD
41226,Keaton,KY,Johnson County,37.9856,-82.9602,STANDARD
41230,Louisa,KY,Lawrence County,38.1043,-82.6056,STANDARD
41231,Lovely,KY,Martin County,37.8259,-82.4013,STANDARD
41232,Lowmansville,KY,Lawrence County,37.9315,-82.7349,STANDARD
41234,Meally,KY,Johnson County,37.8078,-82.7415,STANDARD
41238,Oil Springs,KY,Johnson County,37.8101,-82.9424,STANDARD
41240,Paintsville,KY,Johnson County,37.8242,-82.7945,STANDARD
41250,Pilgrim,KY,Martin County,37.7379,-82.4523,STANDARD
41254,River,KY,Johnson County,37.8726,-82.6360,STANDARD
41255,Sitka,KY,Johnson County,37.8922,-82.8446,STANDARD
41256,Staffordsville,KY,Johnson County,37.8253,-82.8823,STANDARD
41257,Stambaugh,KY,Johnson County,37.9195,-82.7885,STANDARD
41260,Thelma,KY,Johnson County,37.822,-82.7526,STANDARD
41262,Tomahawk,KY,Martin County,37.8687,-82.5971,STANDARD
41263,Tutor Key,KY,Johnson County,37.8507,-82.7602,STANDARD
41264,Ulysses,KY,Lawrence County,37.9416,-82.6739,STANDARD
41265,Van Lear,KY,Johnson County,37.7481,-82.7054,STANDARD
41267,Warfield,KY,Martin County,37.875,-82.4386,STANDARD
41268,West Van Lear,KY,Johnson County,37.7862,-82.7807,STANDARD
41271,Williamsport,KY,Johnson County,37.8313,-82.7264,STANDARD
41274,Wittensville,KY,Johnson County,37.8703,-82.81,STANDARD
41301,Campton,KY,Wolfe County,37.7287,-83.494,STANDARD
41310,Bays,KY,Breathitt County,37.6405,-83.2441,STANDARD
41311,Beattyville,KY,Lee County,37.5999,-83.714,STANDARD
41314,Booneville,KY,Owsley County,37.4965,-83.6574,STANDARD
41317,Clayhole,KY,Breathitt County,37.4476,-83.1892,STANDARD
41332,Hazel Green,KY,Wolfe County,37.7981,-83.421,STANDARD
41339,Jackson,KY,Breathitt County,37.4868,-83.2913,STANDARD
41348,Lost Creek,KY,Breathitt County,37.4418,-83.2976,STANDARD
41351,Mistletoe,KY,Owsley County,37.3126,-83.5916,STANDARD
41352,Mize,KY,Morgan County,37.8235,-83.3335,STANDARD
41360,Pine Ridge,KY,Wolfe County,37.7749,-83.6321,STANDARD
41364,Ricetown,KY,Owsley County,37.3871,-83.6752,STANDARD
41365,Rogers,KY,Wolfe County,37.7093,-83.6314,STANDARD
41366,Rousseau,KY,Breathitt County,37.5946,-83.2187,STANDARD
41367,Rowdy,KY,Perry County,37.4125,-83.2184,STANDARD
41385,Vancleve,KY,Breathitt County,37.6477,-83.3806,STANDARD
41386,Vincent,KY,Owsley County,37.3986,-83.7049,STANDARD
41390,Whick,KY,Breathitt County,37.4102,-83.3747,STANDARD
41397,Zoe,KY,Lee County,37.6867,-83.6702,STANDARD
41408,Cannel City,KY,Morgan County,37.7901,-83.2741,STANDARD
41421,Elkfork,KY,Morgan County,37.9708,-83.1193,STANDARD
41425,Ezel,KY,Morgan County,37.8912,-83.4444,STANDARD
41464,Royalton,KY,Magoffin County,37.6751,-83.0218,STANDARD
41465,Salyersville,KY,Magoffin County,37.7325,-83.0298,STANDARD
41472,West Liberty,KY,Morgan County,37.9215,-83.2596,STANDARD
41501,Pikeville,KY,Pike County,37.5161,-82.5173,STANDARD
41503,South Williamson,KY,Pike County,37.667,-82.2886,STANDARD
41512,Ashcamp,KY,Pike County,37.2589,-82.4613,STANDARD
41513,Belcher,KY,Pike County,37.3478,-82.3406,STANDARD
41514,Belfry,KY,Pike County,37.6401,-82.2573,STANDARD
41517,Burdine,KY,Letcher County,37.1893,-82.599,STANDARD
41519,Canada,KY,Pike County,37.5899,-82.3308,STANDARD
41522,Elkhorn City,KY,Pike County,37.3109,-82.4091,STANDARD
41524,Fedscreek,KY,Pike County,37.4266,-82.2562,STANDARD
41527,Forest Hills,KY,Pike County,37.6432,-82.2991,STANDARD
41528,Freeburn,KY,Pike County,37.5512,-82.1434,STANDARD
41531,Hardy,KY,Pike County,37.5928,-82.2328,STANDARD
41534,Hellier,KY,Pike County,37.2876,-82.4713,STANDARD
41535,Huddy,KY,Pike County,37.5964,-82.2797,STANDARD
41537,Jenkins,KY,Letcher County,37.1911,-82.6513,STANDARD
41539,Kimper,KY,Pike County,37.5068,-82.3271,STANDARD
41540,Lick Creek,KY,Pike County,37.3592,-82.3092,STANDARD
41543,Mc Andrews,KY,Pike County,37.5441,-82.2778,STANDARD
41544,Mc Carr,KY,Pike County,37.6073,-82.1655,STANDARD
41547,Majestic,KY,Pike County,37.5311,-82.0916,STANDARD
41548,Mouthcard,KY,Pike County,37.3815,-82.2727,STANDARD
41553,Phelps,KY,Pike County,37.4987,-82.1584,STANDARD
41554,Phyllis,KY,Pike County,37.4484,-82.2985,STANDARD
41555,Pinsonfork,KY,Pike County,37.5466,-82.2621,STANDARD
41557,Raccoon,KY,Pike County,37.4935,-82.4221,STANDARD
41558,Ransom,KY,Pike County,37.5426,-82.2085,STANDARD
41559,Regina,KY,Pike County,37.3931,-82.3762,STANDARD
41560,Robinson Creek,KY,Pike County,37.3799,-82.5616,STANDARD
41562,Shelbiana,KY,Pike County,37.4063,-82.4673,STANDARD
41563,Shelby Gap,KY,Pike County,37.2305,-82.5283,STANDARD
41564,Sidney,KY,Pike County,37.6076,-82.3648,STANDARD
41566,Steele,KY,Pike County,37.4048,-82.2049,STANDARD
41567,Stone,KY,Pike County,37.5859,-82.271,STANDARD
41568,Stopover,KY,Pike County,37.5093,-82.0784,STANDARD
41571,Varney,KY,Pike County,37.6275,-82.4356,STANDARD
41572,Virgie,KY,Pike County,37.3197,-82.6114,STANDARD
41601,Allen,KY,Floyd County,37.6013,-82.7175,STANDARD
41602,Auxier,KY,Floyd County,37.737,-82.7582,STANDARD
41603,Banner,KY,Floyd County,37.5707,-82.6806,STANDARD
41604,Beaver,KY,Floyd County,37.3774,-82.6869,STANDARD
41605,Betsy Layne,KY,Floyd County,37.5555,-82.6267,STANDARD
41606,Bevinsville,KY,Floyd County,37.3371,-82.7140,STANDARD
41607,Blue River,KY,Floyd County,37.6253,-82.8418,STANDARD
41612,Bypro,KY,Floyd County,37.3533,-82.7166,STANDARD
41615,Dana,KY,Floyd County,37.5467,-82.6705,STANDARD
41616,David,KY,Floyd County,37.5767,-82.8708,STANDARD
41619,Drift,KY,Floyd County,37.4933,-82.7575,STANDARD
41621,Dwale,KY,Floyd County,37.6246,-82.7227,STANDARD
41622,Eastern,KY,Floyd County,37.517,-82.806,STANDARD
41630,Garrett,KY,Floyd County,37.4798,-82.8316,STANDARD
41631,Grethel,KY,Floyd County,37.4576,-82.6645,STANDARD
41632,Gunlock,KY,Magoffin County,37.5892,-82.9452,STANDARD
41635,Harold,KY,Floyd County,37.5368,-82.6332,STANDARD
41636,Hi Hat,KY,Floyd County,37.3994,-82.7292,STANDARD
41640,Hueysville,KY,Floyd County,37.5087,-82.8518,STANDARD
41642,Ivel,KY,Floyd County,37.5956,-82.6463,STANDARD
41643,Lackey,KY,Knott County,37.471,-82.8294,STANDARD
41645,Langley,KY,Floyd County,37.5381,-82.7976,STANDARD
41647,Mc Dowell,KY,Floyd County,37.4267,-82.7078,STANDARD
41649,Martin,KY,Floyd County,37.5708,-82.7819,STANDARD
41650,Melvin,KY,Floyd County,37.3536,-82.6763,STANDARD
41651,Minnie,KY,Floyd County,37.4548,-82.7646,STANDARD
41653,Prestonsburg,KY,Floyd County,37.661,-82.7636,STANDARD
41655,Printer,KY,Floyd County,37.5055,-82.706,STANDARD
41659,Stanville,KY,Floyd County,37.5741,-82.6271,STANDARD
41660,Teaberry,KY,Floyd County,37.422,-82.6405,STANDARD
41663,Tram,KY,Floyd County,37.5725,-82.6452,STANDARD
41666,Wayland,KY,Floyd County,37.4367,-82.801,STANDARD
41667,Weeksbury,KY,Floyd County,37.317,-82.7041,STANDARD
41669,Wheelwright,KY,Floyd County,37.3314,-82.7156,STANDARD
41701,Hazard,KY,Perry County,37.2983,-83.1912,STANDARD
41712,Ary,KY,Perry County,37.3638,-83.1546,STANDARD
41714,Bear Branch,KY,Leslie County,37.1939,-83.5035,STANDARD
41719,Bonnyman,KY,Perry County,37.2983,-83.2544,STANDARD
41721,Buckhorn,KY,Perry County,37.301,-83.4936,STANDARD
41722,Bulan,KY,Perry County,37.315,-83.1561,STANDARD
41723,Busy,KY,Perry County,37.2632,-83.3007,STANDARD
41727,Chavies,KY,Perry County,37.3479,-83.3563,STANDARD
41729,Combs,KY,Perry County,37.2649,-83.2174,STANDARD
41731,Cornettsville,KY,Perry County,37.134,-83.0768,STANDARD
41735,Delphia,KY,Perry County,37.0233,-83.0956,STANDARD
41740,Emmalena,KY,Knott County,37.3499,-83.0471,STANDARD
41745,Gays Creek,KY,Perry County,37.3353,-83.4347,STANDARD
41746,Happy,KY,Perry County,37.2101,-83.0917,STANDARD
41749,Hyden,KY,Leslie County,37.1877,-83.4169,STANDARD
41751,Jeff,KY,Perry County,37.2184,-83.1427,STANDARD
41754,Krypton,KY,Perry County,37.3003,-83.3219,STANDARD
41759,Sassafras,KY,Knott County,37.2207,-83.0552,STANDARD
41760,Scuddy,KY,Perry County,37.1971,-83.0817,STANDARD
41762,Sizerock,KY,Leslie County,37.2187,-83.4974,STANDARD
41763,Slemp,KY,Perry County,37.0705,-83.1136,STANDARD
41764,Smilax,KY,Leslie County,37.1214,-83.2539,STANDARD
41766,Thousandsticks,KY,Leslie County,37.1851,-83.4288,STANDARD
41772,Vest,KY,Knott County,37.4073,-83.0153,STANDARD
41773,Vicco,KY,Perry County,37.202,-83.0658,STANDARD
41774,Viper,KY,Perry County,37.1585,-83.1405,STANDARD
41775,Wendover,KY,Leslie County,37.1079,-83.3563,STANDARD
41776,Wooton,KY,Leslie County,37.1671,-83.2913,STANDARD
41777,Yeaddiss,KY,Leslie County,37.0565,-83.2361,STANDARD
41804,Blackey,KY,Letcher County,37.1551,-82.9956,STANDARD
41812,Deane,KY,Letcher County,37.2409,-82.7696,STANDARD
41815,Ermine,KY,Letcher County,37.1615,-82.7974,STANDARD
41817,Garner,KY,Knott County,37.3582,-82.9252,STANDARD
41819,Gordon,KY,Letcher County,36.9891,-83.0655,STANDARD
41821,Hallie,KY,Letcher County,37.0837,-83.0027,STANDARD
41822,Hindman,KY,Knott County,37.3359,-82.9804,STANDARD
41824,Isom,KY,Letcher County,37.1932,-82.8754,STANDARD
41825,Jackhorn,KY,Letcher County,37.2223,-82.6951,STANDARD
41826,Jeremiah,KY,Letcher County,37.1699,-82.9258,STANDARD
41828,Kite,KY,Knott County,37.3136,-82.7975,STANDARD
41831,Leburn,KY,Knott County,37.3794,-82.9523,STANDARD
41832,Letcher,KY,Letcher County,37.1531,-82.9548,STANDARD
41833,Linefork,KY,Letcher County,37.0233,-82.9878,STANDARD
41834,Littcarr,KY,Knott County,37.2409,-82.9488,STANDARD
41835,Mc Roberts,KY,Letcher County,37.2135,-82.6689,STANDARD
41836,Mallie,KY,Knott County,37.2844,-82.9161,STANDARD
41837,Mayking,KY,Letcher County,37.1302,-82.7427,STANDARD
41838,Millstone,KY,Letcher County,37.1766,-82.7517,STANDARD
41839,Mousie,KY,Knott County,37.4331,-82.9018,STANDARD
41840,Neon,KY,Letcher County,37.1876,-82.711,STANDARD
41843,Pine Top,KY,Knott County,37.2868,-82.8741,STANDARD
41844,Pippa Passes,KY,Knott County,37.3491,-82.8742,STANDARD
41845,Premium,KY,Letcher County,37.1470,-82.9096,STANDARD
41847,Redfox,KY,Knott County,37.2172,-82.9424,STANDARD
41848,Roxana,KY,Letcher County,37.1102,-82.9407,STANDARD
41855,Thornton,KY,Letcher County,37.1906,-82.7851,STANDARD
41858,Whitesburg,KY,Letcher County,37.1388,-82.855,STANDARD
41859,Dema,KY,Knott County,37.3976,-82.7836,STANDARD
41861,Raven,KY,Knott County,37.4043,-82.8261,STANDARD
41862,Topmost,KY,Knott County,37.3637,-82.8030,STANDARD
42001,Paducah,KY,McCracken County,37.0634,-88.6632,STANDARD
42003,Paducah,KY,McCracken County,37.0368,-88.5934,STANDARD
42020,Almo,KY,Calloway County,36.6923,-88.2929,STANDARD
42021,Arlington,KY,Carlisle County,36.7903,-89.0128,STANDARD
42023,Bardwell,KY,Carlisle County,36.8634,-89.0209,STANDARD
42024,Barlow,KY,Ballard County,37.0493,-89.0408,STANDARD
42025,Benton,KY,Marshall County,36.8806,-88.3548,STANDARD
42027,Boaz,KY,Graves County,36.93,-88.6223,STANDARD
42028,Burna,KY,Livingston County,37.2392,-88.3379,STANDARD
42029,Calvert City,KY,Marshall County,37.0147,-88.3811,STANDARD
42031,Clinton,KY,Hickman County,36.6675,-88.9676,STANDARD
42032,Columbus,KY,Hickman County,36.7598,-89.1034,STANDARD
42035,Cunningham,KY,Carlisle County,36.8963,-88.8728,STANDARD
42036,Dexter,KY,Calloway County,36.7155,-88.236,STANDARD
42038,Eddyville,KY,Lyon County,37.0664,-88.0494,STANDARD
42039,Fancy Farm,KY,Graves County,36.7767,-88.7918,STANDARD
42040,Farmington,KY,Graves County,36.6,-88.5186,STANDARD
42041,Fulton,KY,Fulton County,36.5475,-88.8749,STANDARD
42044,Gilbertsville,KY,Marshall County,36.9655,-88.2667,STANDARD
42045,Grand Rivers,KY,Livingston County,37.0762,-88.2647,STANDARD
42047,Hampton,KY,Livingston County,37.2831,-88.3714,STANDARD
42048,Hardin,KY,Marshall County,36.7762,-88.2622,STANDARD
42049,Hazel,KY,Calloway County,36.5422,-88.3319,STANDARD
42050,Hickman,KY,Fulton County,36.5593,-89.1947,STANDARD
42051,Hickory,KY,Graves County,36.8478,-88.6788,STANDARD
42053,Kevil,KY,McCracken County,37.0872,-88.8764,STANDARD
42054,Kirksey,KY,Calloway County,36.6731,-88.4238,STANDARD
42055,Kuttawa,KY,Lyon County,37.0619,-88.1498,STANDARD
42056,La Center,KY,Ballard County,37.083,-88.973,STANDARD
42058,Ledbetter,KY,Livingston County,37.0611,-88.4665,STANDARD
